ID,c1,c2,c3,target
55,2.914818151122172,2.528996712936381,2.0626116065394413,false
56,0.8392004328724036,0.9493480319005585,0.2341753549021619,false
57,-3.3304126488972736,5.810681202058865,2.917243660433735,false
58,-3.766676320324045,3.8307008335170214,1.7784553285034366,false
59,-1.8757411904187196,0.911397973147305,1.6065531912615962,false
60,2.7422729964761974,3.2849541690870847,3.9263987302409094,false
61,3.7682295027662507,7.44135905372552,2.6932275138753585,false
62,1.961427575736546,7.881108575098826,2.4985262906239103,false
63,-2.649927780789471,5.736143815236367,2.535739978936636,false
64,1.031152853241072,7.41188077959015,0.734523205361715,false
65,-1.4130415800996197,4.5009118572411335,0.20364587759253316,false
66,-2.055551882017647,4.409583856938754,3.169501206843216,false
67,1.6410346299125136,4.125235756191639,1.5814093942108527,false
68,-0.3768209459156111,5.221680054640194,3.549675750098223,false
69,-1.6068390684419365,5.083616066538907,3.131765036159385,false
70,-1.2363727719874609,5.269967821189022,1.0279989803111573,false
71,-1.2887732837702197,4.245956682153949,3.625245656294391,false
72,-2.8996980059924162,4.670559717433582,2.74642715258831,false
73,-2.500062277854009,3.1663497163037246,3.253691285450391,false
74,3.4656604031401317,4.197964823890011,0.2265895520881651,false
75,-3.4099651671352103,7.111530777041018,0.32954924876310043,false
76,2.2121702033836526,3.6190148384371885,1.0346199285861215,false
77,-1.768479575786941,1.7398572319094754,1.8451992362287863,false
78,-0.6024001430223587,0.5793783386432356,0.42308925089923344,false
79,3.5383642648684734,4.533147355077958,2.195022738689868,false
80,-3.995743600521605,2.0423672194474927,0.5450089319695484,false
81,-0.4206765875425429,7.604099279666652,3.9399295992127312,false
82,-3.8806295017096764,4.562414515680159,1.092477361142341,false
83,-0.8203217248633061,6.170568308608987,0.1336507671082554,false
84,-0.035162086656344904,4.243476965068166,1.7988938946794866,false
85,1.3710529875823596,6.907869699924016,2.9134711802545863,false
86,2.3676043799590243,1.3699595019756559,0.858488786771229,false
87,0.21134869633093167,5.08225619434497,0.2863518907360265,false
88,0.2963228053968825,7.992046819271957,1.9755647349346477,false
89,-2.646552768100496,3.98073053199555,3.3236828159826115,false
90,0.9628224952067379,5.233823596053692,1.9415410206074708,false
91,-3.3839333998681127,4.591338072683184,3.875405163658233,false
92,-0.8493175847143046,0.6354202369830928,0.6371713978569149,false
93,-1.039006302516503,2.846160518988716,2.0448181440486866,false
94,1.2200556121795776,2.3678418504536793,3.417311409365917,false
95,-2.8046500002204136,4.612314997210698,3.878379663245206,false
96,-2.475757843456588,6.329212289513019,2.252628604452627,false
97,0.8985694410772833,1.7016298058701769,3.368353916758302,false
98,3.2218704150858075,4.399493286724353,3.7811343781591664,false
99,2.6413514803833307,1.8582707906697626,1.5938650539004664,false
100,2.5960186235148663,3.1410589817183068,2.736145582309742,false
101,1.093195722738633,3.4985961105208356,2.6719055029265006,false
102,1.9047745918877323,2.647494857240346,3.1199491194753977,false
103,-2.8021654242975096,6.653626011681433,0.9367046997399875,false
104,-3.0149101169608956,7.0161228269735085,0.09326201627894148,false
105,-2.724743229581132,3.65081468283801,2.7917891375705404,false
106,0.4981110177549075,3.2622521651364846,1.647907757290663,false
107,-2.193274615258913,4.012768894745779,1.223165584292094,false
108,3.6864391281203988,1.7507603324129133,2.6403681777004655,false
109,-0.38546036356469937,1.5844013475105572,0.43600388536392387,false
110,-0.34457681092859094,7.420925306661683,1.3718719835725843,false
111,1.7848373936711797,7.437868466769691,0.8767720565727144,false
112,-0.708215797915563,5.3878816844148965,0.21281941566590357,false
113,2.8571757032289575,3.803388972650151,1.7482055799960934,false
114,-3.5713703524378104,5.734597369982579,1.4817327691805149,false
115,-0.14709097658697168,2.568177554176288,2.626905694420935,false
116,-3.403188150482679,6.9513139661856735,3.30460016816372,false
117,1.8927551143756256,5.854475143167454,3.312858862853338,false
118,2.139032351159524,1.8110177519052113,3.0642868533538437,false
119,1.0683615803849031,2.6275972803420706,3.3339770921961294,false
120,0.5809029902200233,5.022178668552687,3.243203906783412,false
121,0.747214327924846,2.382291495668646,1.4087800797062533,false
122,-2.1266628865637545,1.0914424317541878,3.388389401009224,false
123,-0.2312543233476232,1.6138902369121892,3.2853967578181265,false
124,3.408256094893048,1.2002593412168787,2.7035706863168416,false
125,-1.1987777727777402,7.37265299648904,2.7313050947448465,false
126,0.7956073218028594,2.761661436672759,2.4836255522128416,false
127,1.3668212508878126,3.1985921448843753,2.9998795757688046,false
128,1.670543562119927,6.4176990974744035,1.7429072932035714,false
129,1.3577004195489755,4.022799556270341,3.6156461046379067,false
130,0.8925959726879729,3.0508707126861316,1.1390574769975412,false
131,-3.6367246082233704,1.761060238455126,1.7518901502160684,false
132,-3.007183494037349,4.1789523951368075,3.5268092248363065,false
133,1.4359888520701904,6.0669197582591785,1.250974888751435,false
134,0.04894751047872958,2.85222064470602,0.9764999180818772,false
135,0.0843157932306271,5.082449157273036,1.6766606574178962,false
136,-0.888184948131479,7.801574774877589,2.2784595010615862,false
137,-2.959412823526973,4.849943211030879,0.008321388839299448,false
138,-0.12536308564333432,1.5721427048479155,1.0783978412363973,false
139,2.8765499100333143,6.2047876571674045,2.909502728894947,false
140,-1.8085446047149745,4.189417617024928,0.368169047196937,false
141,0.8891327812605923,3.461062080074687,0.5206483669472499,false
142,-1.4398567265243907,5.670108893371895,0.6150151161442761,false
143,3.709985960494202,4.31521338427043,3.029108399209797,false
144,2.2054320088607655,5.707037063656204,3.978057181237543,false
145,-1.407492513593068,2.729770929970058,1.9310363641877246,false
146,3.3595990347531988,1.7829168908287287,0.3345638740657497,false
147,-2.5218774366006365,6.642475732108897,3.02123179860231,false
148,1.6265868316503562,5.927685644581184,0.7352195878017236,false
149,3.8139328235282237,1.5200215808508521,0.04694898878637854,false
150,-0.6408233288509138,3.4034952557955207,1.8443858146562828,false
151,3.6137619657396973,1.082401641632476,0.6774779502774235,false
152,-1.0635923861766736,3.5707740444830645,3.866920145079705,false
153,-0.41470832330575913,6.135363909534715,1.2093481937909343,false
154,-3.5208680122899896,7.242814032964811,3.332746614245348,false
155,-3.836702338809866,5.916773192091001,3.6499506763908873,false
156,3.8088390369632776,1.849986998837592,1.2606149285368704,false
157,-3.012996163507199,6.555298360509764,3.505451592771337,false
158,-2.969847170666572,2.1151265314905348,2.0842358524903557,false
159,-3.01509867386807,5.124684152896024,0.592888054927704,false
160,-2.2403625518040613,5.3744265610015916,3.544583072610113,false
161,0.7267401243122675,4.007864673690236,2.6220359349421307,false
162,-1.1186173806540793,6.469866935268892,0.04337696415848491,false
163,-2.122035756887753,7.888880780593606,1.1214401214739147,false
164,-0.632395487080557,3.341931453502621,2.114082349518704,false
165,0.9905611271394932,3.5814622614529372,3.8344282591218932,false
166,0.8787385505758936,1.4024440333945847,1.8833091369435668,false
167,-1.5975273295697,4.091920641488331,3.694243083029735,false
168,0.48154188489675587,6.840051348086985,0.5491124934931855,false
169,-2.9918860739727426,2.3430537762658608,0.4551488377958841,false
170,-1.8441312034427115,1.082230505009096,2.405599112466353,false
171,0.043099578367100655,7.23026766599861,2.8699934907239806,false
172,-2.7005353060141193,3.5341937314716247,2.865000257705407,false
173,1.7000404847183619,3.2221538875072553,2.93775532055541,false
174,-1.2311882348083687,4.2261997482526485,3.911432136864369,false
175,-1.8605472667221727,1.5543963567920929,0.2601048918490494,false
176,-2.98382911606923,7.020433024764323,0.7213840362756989,false
177,-1.7016618111584858,2.8029374765550488,0.6411479329957155,false
178,-1.520331072615817,4.338380150880177,3.4315557181515786,false
179,-0.37861365411989745,2.830535558284686,1.1902717576487878,false
180,-3.9456015715433894,7.633251123523257,2.5658762366131267,false
181,3.2281630405362067,3.0573961394292968,2.0307662991801205,false
182,3.1445995460834117,6.227903628716748,2.2127875104504273,false
183,3.8896242692104916,4.17610304622189,1.0403604565016122,false
184,3.293862173462867,1.2667853319361748,1.7639777216543342,false
185,-1.028106347105477,5.944902947394537,2.916929860587152,false
186,-1.760741840793015,1.9629037017859017,1.6658777166771803,false
187,1.7283186105632442,6.228732489464144,1.9011832943559455,false
188,-1.3110420584963167,1.5903055772449077,0.637869515163318,false
189,0.19153325510344388,4.157279438070264,3.4258275275822063,false
190,-1.1531331191724785,7.412938838935212,2.3604745270169176,false
191,-3.275061184986475,4.1636799564221825,1.2993818667145902,false
192,-3.9166197000551435,5.118489799710544,0.531546679507235,false
193,-3.9001239047072183,3.326445859299,0.9899052117140328,false
194,1.2672999108734313,1.9926189189688794,3.669847531578714,false
195,1.9214875621159289,1.182057243142192,3.3917562220449367,false
196,-1.4727926259231685,4.619474349839404,1.600719743662245,false
197,-1.2098244313185704,1.2826778031170951,3.242909928066239,false
198,1.0425501981491996,2.401055774236235,2.469838198291267,false
199,0.9755094924706302,0.7231963259243355,0.23466114749116374,false
200,1.6453144110896814,1.51446294931261,3.3416517720935484,false
201,3.331127574292501,1.5570168210069717,0.4410018351807814,false
202,2.656463144318571,1.2028978202858218,1.2131065446167533,false
203,2.2328523707858077,4.009956624913568,0.6001276572593874,false
204,3.7605530839050862,1.7143440741846967,0.6673970887568226,false
205,1.5861554355848364,4.396596555356968,3.442005401835018,false
206,0.6893783242407459,1.0663071735261052,1.1804287799445832,false
207,0.24647964752996732,1.9884437027891153,3.8055860183031847,false
208,-3.518350750926933,5.154777106191197,1.7003720941115068,false
209,2.968105336847998,2.544707287652318,1.7876018995739251,false
210,2.047119818084293,2.088910246878773,0.7022355348788749,false
211,-2.4115534622896844,0.506840044402944,1.6197516201224622,false
212,2.939425923391509,7.710333957099055,0.022092250738203312,false
213,-3.7516464469042905,0.6536067334130009,0.5944822998284036,false
214,-1.4643123676574037,7.7139893190147655,2.7350337918970546,false
215,-1.8436154183606064,4.870781889250157,1.8639044998372456,false
216,-2.2746634114895476,1.3565762198775726,1.2163219737612954,false
217,0.41722321509866855,3.257685140008847,2.2005152091577984,false
218,0.5757593329581621,6.251571078337893,2.31190314419299,false
219,-0.7047652683589503,3.428450077335956,0.048106784034343875,false
220,-2.5835337482714333,5.4585040240537,3.543758115318412,false
221,-0.0610802495104501,7.8028487542048826,0.7714088952153131,false
222,-1.0875829532620331,3.1254687961388607,1.1660348471305744,false
223,0.9802023473157346,7.215137883491035,0.4967964524248565,false
224,-0.4049626061681497,4.6540425636201475,3.394305492380976,false
225,-1.8715047662094788,2.211493174929113,1.335068905277219,false
226,-2.9788808238849915,4.914068833807271,1.9867603651928523,false
227,-2.355255008558948,7.5179264913010915,2.3715488897603865,false
228,0.443642279634088,5.2190700667958865,0.14417203023711433,false
229,1.0579926199366092,4.54276975786764,3.295675373426813,false
230,3.193055182867184,2.3283075117116048,1.565816323776243,false
231,0.781384309413637,5.39886583004842,2.4593801123633696,false
232,-1.4329860456487227,2.2734010192915375,2.2235016676928105,false
233,2.074434801336822,4.379471956141471,3.7306437594629385,false
234,-0.06154207475118767,2.512918241804158,0.03298513078709808,false
235,-3.057867927578007,3.8159671825888957,3.4375248748725533,false
236,-3.606788502559329,6.780654015002598,1.2303845108689768,false
237,2.042113463579974,3.7439471863154727,3.5271820988310734,false
238,-2.474546629532158,3.579028162619761,1.991438862113874,false
239,1.624850052675046,2.4627193774985257,0.34252961737779364,false
240,2.014624321998066,6.5043844114817375,0.8706823139882518,false
241,-0.9612639011021207,1.577882112657471,1.9772168581439384,false
242,-2.5865803490332606,3.78828628874938,0.6146018516924574,false
243,-2.6946738982626224,6.491285532619651,3.6429360351950897,false
244,-1.3712446465050814,1.515151927446937,1.0841699678414929,false
245,-3.285749649279774,3.277435348135632,3.2044137048977506,false
246,-3.735787486680449,1.6323220577610407,2.1797802116885556,false
247,0.8822027762485227,6.18344042921709,1.79642995486128,false
248,0.40460563187937026,7.773627603283377,1.3163048697609288,false
249,-2.529318369193798,3.258303803799424,0.9929666620012059,false
250,0.7448630229866904,7.704295018506532,3.411277917174261,false
251,-2.5496934831087374,7.546069451406804,1.5779511853697445,false
252,0.47621387322150177,1.9168903154765649,1.407488421936721,false
253,2.913482281343251,0.6446558530315495,2.4891903373641537,false
254,1.7341846612748641,6.191039518735636,2.453022234782937,false
255,-0.6791947523048956,3.5759847234098907,3.61952403619814,false
256,0.2415074638049397,2.794647517479274,2.3434744779166343,false
257,-1.3196179225153033,1.827518908559566,0.6366365604906479,false
258,-2.755465875208901,7.707811019173005,3.9734549036547877,false
259,1.0894766569421757,4.242812224064785,2.354675069104629,false
260,2.946612307806749,3.493361478853779,3.9831952737930587,false
261,-2.5553547212528818,1.9518731507054174,1.9070949283151784,false
262,-0.1443390688403685,3.660035823105902,1.8128075943474249,false
263,-0.43677632900214824,4.986281934283125,3.076821898313374,false
264,-0.24536961281027914,1.0983686876820582,3.567172227289054,false
265,0.05705429128177819,2.161439221544061,1.6159077799162676,false
266,-0.8057119651909446,3.927923930280156,1.6013411138584988,false
267,1.4472018450254183,0.6160709992624556,2.806692132759584,false
268,0.9107531863110152,7.978190705118661,3.7782605422897357,false
269,2.4176086268082315,1.9934251600809043,2.075131913968477,false
270,-1.0558283027655886,2.6898306334176683,3.5037648499227574,false
271,-2.50373492095319,2.3887346464810983,0.1062592224379082,false
272,0.6712916574188483,5.5901149159318555,1.3724889611479525,false
273,-3.838284740929545,4.217533166476393,2.7297909877848436,false
274,2.6377611686854667,6.209261288297081,1.0991014718257852,false
275,-1.1110971628829969,5.76026428094418,1.8279163098990887,false
276,-2.3211776381549427,4.242224972626698,3.765899214029276,false
277,-3.0337997676862027,1.4224957819793664,0.0822091709877042,false
278,-0.41734279674813646,4.588605416783315,3.515520510195353,false
279,3.4430481364660475,6.968095410611427,0.9669946128295446,false
280,-3.2764384896248133,0.5242599412736342,0.24302552018294055,false
281,-1.8264197431825764,2.05138434919098,2.8390542918868467,false
282,3.924358131150152,5.828124599331604,0.2697688032001482,false
283,-3.9352565409108626,2.1505556612283945,2.2571589664039564,false
284,-3.906006985202171,2.3700660473738866,0.149788450304567,false
285,-0.4509916519642543,3.7123274698092392,2.648641413752078,false
286,1.891144204155263,7.1512992139438065,3.7303124541141153,false
287,0.5425323481325037,6.504073365175856,3.726927849185883,false
288,-3.5525545481527088,0.8781075506254781,2.4641481183754395,false
289,-3.8229243541599427,2.4398118885223856,2.369541988464561,false
290,-2.570154907367878,5.853918857153747,2.3830176631465236,false
291,-0.8762440598942227,5.552386214331659,1.9531117976365158,false
292,-0.8022801435738032,5.355081393984094,0.35476235019861724,false
293,-0.15945919036096434,5.1233251523544485,3.228458989557395,false
294,0.4737918211849035,1.1307732587964994,3.856032462266408,false
295,-1.868930080210922,7.767362566329293,1.3995351743000821,false
296,1.2474574951046282,2.63176993115277,2.450416211035031,false
297,-2.8279218371991552,7.255152892264866,0.7545488654015844,false
298,-2.3962668298400462,2.4641302350905963,3.0789612761219307,false
299,-3.561508971857765,7.8411072243448,3.562295484360824,false
300,-0.30878062389555616,6.019640228091792,3.2353212075729947,false
301,1.4310486399281084,1.7493640057681732,1.483258717010564,false
302,1.3847287393562953,7.993583333422366,3.4142143835269203,false
303,-2.533683948589779,1.4059237590670233,2.5830199268521574,false
304,3.1046146712736773,0.607549378238263,1.9575591282776954,false
305,3.1900946372839645,6.6822728178476,3.309903778041906,false
306,1.9650320492605324,3.717943019846682,2.479104360054114,false
307,1.4396365896037002,5.069577025865615,0.9097758962639775,false
308,0.8218651880671848,5.955715207733212,1.918222465760615,false
309,0.7403398695707262,6.743985770864998,0.206739443533289,false
310,-1.745311379348606,6.41838315286212,3.5139254775993574,false
311,0.43281660514119125,2.0577325245086184,0.9040907471774573,false
312,-3.1250371274255,3.826147215020045,2.1985990825674318,false
313,0.11184264230083496,5.028391539466988,0.20574862471617683,false
314,-0.5057028273461484,2.693631377157702,3.2638942682491594,false
315,-3.5172013541488125,3.5608088321295455,0.051283089018230754,false
316,-1.993900663609466,5.345691137208923,2.7622776294920275,false
317,-0.9533616865468169,5.197893429237453,0.9770335832997135,false
318,3.5196772335204027,5.9209977404714,0.27829893030785335,false
319,-2.601583820817039,2.0089317819179806,2.464501988089195,false
320,0.09742463243293287,0.6393812285431184,0.7153694891161768,false
321,-2.0281863969461575,3.2773955791003995,1.8282162811189981,false
322,-0.8015605251071314,1.1989272248932645,1.4069629579630556,false
323,-0.3755177179561189,3.728632074375551,2.873721613639525,false
324,-2.4066161013272733,7.706527129701184,1.1300373965089334,false
325,3.307038176050077,7.862454077337631,3.821961072757432,false
326,2.0959627870544972,7.56188779368551,0.9697672175838052,false
327,-3.2307974640230404,6.64008910816027,0.379997880332541,false
328,0.4805990743389499,0.6885393161383451,2.876214431989921,false
329,0.3569436500514511,5.388274749505681,3.105572974698134,false
330,1.323591948045996,4.208274841752215,3.0099060063188334,false
331,-2.753926775945004,4.8690002882915175,1.4291565212776427,false
332,-1.091051129051511,7.9876678412523745,3.7494138132991424,false
333,-0.17961584768636207,1.7609781572478074,1.7673852619666084,false
334,-3.501278191146512,6.196810828647284,0.4252774160107604,false
335,2.5492223822591678,1.8019146154401031,3.230070118415573,false
336,0.6221311280299213,7.736335373725116,3.8834782189795582,false
337,0.581316923614362,3.615271683889828,0.16875051141280517,false
338,-2.865824970272051,3.932149777588423,3.399457103461037,false
339,3.048693667613332,1.8222398490334462,3.245013089623332,false
340,-3.774873723439213,5.813241096828929,0.5958677175469025,false
341,0.23652395584308739,1.1008402460222797,1.5833091631925154,false
342,-2.9873797125066686,6.6867397770864265,1.7732055152148831,false
343,-2.7099129602366165,7.052748818037076,3.0902159055863625,false
344,2.196154648263615,6.390820694641602,1.385328243142124,false
345,2.6239145620327236,2.8519675659967376,2.5189078101070415,false
346,3.1005348638446355,4.231817678597789,1.9674094532411908,false
347,0.6153472030193035,3.790545784227883,1.3005533108645233,false
348,-3.7406586277947795,5.683886868777427,2.429003921066379,false
349,2.7430594447963026,2.9928995194751304,1.8145474073776429,false
350,-0.23716184313659916,2.265097520055578,1.7425811374907938,false
351,3.483705250792285,7.200094943794666,1.0191705491420464,false
352,2.1118565037045096,5.827069299264102,3.7157771831340667,false
353,-1.6262566418037867,3.2149562045146673,2.9534250889444715,false
354,-1.0679037250663246,2.893586890397982,0.09376258895069078,false
355,1.6358538633634918,5.362185926166156,1.5365358494423624,false
356,-3.0837617322328077,7.335551669915818,2.7346181292020444,false
357,-0.4089078876942054,5.274542193042688,0.9754005600391653,false
358,1.5198997651177244,6.354255413785164,2.350474867566207,false
359,1.3109735109567193,1.703241666781528,0.2507123115135643,false
360,-3.962790442969964,6.888406015033685,1.5688689792606976,false
361,-3.9844031949458927,3.7719362098878944,3.007448170645454,false
362,3.3248728413576734,1.6888324344129648,2.810472505539963,false
363,3.7215564716030594,3.256704967039473,2.8045690267787453,false
364,2.0401360751066866,6.780703706931764,0.8086686480548049,false
365,2.3246621552936775,7.258767577681931,0.8266507950999813,false
366,3.4867554995272023,4.485124979149987,3.1779614897502015,false
367,1.5448784690482933,3.4026455027672524,1.5165628971372507,false
368,1.972119975276187,7.357938527989494,1.0948308213660654,false
369,-0.36534212502006813,6.157538963868365,3.5308890737574807,false
370,-2.7158739189129566,6.509300299523335,1.6215185999764894,false
371,0.8982102194798154,2.023561821986245,3.9714336164452555,false
372,-2.998425025784962,1.6863410696788907,0.15428767645597086,false
373,1.757283332573893,5.8708218367654155,1.29662718464678,false
374,-0.9949119400349113,6.183358278240593,0.7271041085594612,false
375,-0.6671314614731045,5.7199572487040635,2.1166179843558135,false
376,-3.6741373122868,1.1822537224543854,3.63462302983968,false
377,1.3108932086883485,7.200123521141624,3.731177663418684,false
378,-2.8517168847335865,0.6312078595911115,3.4613593948665113,false
379,-1.2568078053803493,6.914995378083122,1.1984201889332118,false
380,3.628227420317354,7.782710229118908,3.569285137399348,false
381,-0.5860840162284173,5.988115408742416,1.748596137862204,false
382,-1.313933247104444,3.4884731162300904,2.541462028517562,false
383,0.7380687094044758,0.8987574842861619,2.1830070834265203,false
384,3.1687968438673266,3.7962110587151483,2.1979604578312255,false
385,-0.6417330156215737,5.93564611860341,2.0873170111888726,false
386,-1.5961669730922932,7.236399478406685,1.400974683475407,false
387,-3.936856544014672,5.892905412646707,1.0185289593975693,false
388,-2.88432650037109,4.0868323911756494,1.1094697117863426,false
389,-0.32642080922671735,5.303726421969886,0.7017749178011918,false
390,0.9580175440281158,4.792361072377622,0.27499255810358303,false
391,-3.198054300111729,3.9953285094611837,3.2605353672424906,false
392,1.738955575490805,6.015614927642416,2.174672992590759,false
393,1.2692620726739623,3.8226861776730447,0.9252359372567023,false
394,-2.3904641162295466,5.249632874020355,0.10332424895963532,false
395,3.9050090170674308,0.7942244679806205,0.959540255570341,false
396,-3.8637749536261534,1.3925473266008699,3.060956659743701,false
397,2.7643560150705824,3.5494302075054818,0.12052164352570394,false
398,3.9987714841542017,2.1452194454278004,3.2531506268083765,false
399,2.003169881944973,6.2095182490406415,3.517220007667711,false
400,-2.484796985419224,3.4257258449146257,3.6479716826863635,false
401,1.2465408995394345,1.8131320475677664,0.0864383498424095,false
402,0.9546631036446831,5.38813360349791,0.288756734582829,false
403,-1.3673814613631157,7.410160190570922,3.1376435912584912,false
404,3.7309793378085185,5.009763575322473,0.7366913762992029,false
405,2.2626625060305017,3.5527856181499997,2.0387545882535045,false
406,1.824203874031042,4.942332025618101,1.3927619887295988,false
407,1.7719701802895003,2.0498313627440403,0.1624342194390196,false
408,1.507539704321566,0.8134120199165485,3.5318145847524685,false
409,3.0712525821409837,4.147558650694567,3.6464735700895403,false
410,2.7735266745445566,1.411474950817543,3.7409065527899705,false
411,-2.5457020160800203,5.502773517011499,0.2842766025591099,false
412,1.630864909361403,1.6402467754395489,2.6675614378138066,false
413,1.1054899452544955,6.251985671467636,1.702417569592697,false
414,-3.6451609554758315,5.9444355325912,0.25978103069270553,false
415,0.5251809083074628,5.716670795576254,3.451246549708887,false
416,-1.6197890969459463,1.9675379446719903,2.9007092512804755,false
417,-2.4446645209764775,6.15175403974473,1.2760127918839244,false
418,2.87131094084116,2.31920518973228,2.0028152829840415,false
419,0.18633495943480938,6.965254083541521,1.8244602665500342,false
420,1.0110665778204968,3.1234226666712286,0.17597088320330512,false
421,-0.10693138264047697,7.497570022928153,2.131411511147889,false
422,-1.9641457422648525,4.556993442110903,0.18950577421398584,false
423,1.9664936275635627,1.4067169650482543,3.4780631263414574,false
424,-1.1093452208186312,5.378023401373321,0.415963701937613,false
425,-3.371970357557794,2.3983580260136907,3.418937713453252,false
426,-2.524338095494924,4.722018775987386,0.23046954300760314,false
427,2.260192954316497,1.0230831130186746,0.34611866701090177,false
428,0.36546567543203246,4.032963339982331,1.3023709013024587,false
429,2.65247688197054,1.5589117517124391,1.5984203026044455,false
430,-3.962429492592137,2.242647445374077,3.009250995003344,false
431,0.653848284193832,7.989937115386665,0.024515583327682222,false
432,-1.6406934081309874,3.9297791948707963,3.909803975952557,false
433,-3.756300919928578,6.521869558231104,1.3550976879050176,false
434,1.2812696399213204,2.458323040748047,1.3396399122043041,false
435,3.7370345659194903,5.911034798696179,1.2924838443022675,false
436,-2.4876860280039006,6.585622457351045,2.5371235152122344,false
437,-1.0300252731177801,6.942632786073103,3.9155222535911935,false
438,1.3643080397887442,2.39379608621358,3.284405867667929,false
439,3.302577267818693,1.8489091774863249,0.7109267938526749,false
440,-0.5222101608191627,5.715463017836677,1.5272141013638256,false
441,-2.9064997265748804,4.383754276801941,1.819842985431293,false
442,2.8025323693969133,7.890214159650474,2.5705912738072487,false
443,-1.5199359521921263,7.93247733995642,0.9838540386628143,false
444,1.996014278483477,3.380719415380518,1.0862862365059516,false
445,-3.1727047536244033,3.58923279930658,0.29659853130049907,false
446,3.6625541528044483,6.851899914378751,2.1805281817334983,false
447,-2.642124672478584,0.605175092816211,2.9855338049999327,false
448,1.900637593191247,5.60210667395334,3.649345940437957,false
449,1.5742938038508818,5.080119211587467,3.835077105538441,false
450,-3.095698554236697,4.570554123174795,3.708417280092477,false
451,-1.23899329735759,6.305968877421689,2.482769111874276,false
452,1.3994592553386687,7.010048540110419,3.716003536508343,false
453,1.0304829090339567,1.5763678421944556,1.3161399550056005,false
454,-2.924637717678639,4.421090655519695,1.2184228139453723,false
455,3.649155474984144,6.059390493241562,2.3315432155342246,false
456,3.7773678195274245,2.791856160050829,1.4573651089384319,false
457,2.8618099776986794,2.259729413286855,2.3389775967223567,false
458,-0.08151757778631907,5.34963895809968,3.7935311723959453,false
459,3.3906629721290766,5.70942211458899,1.828901201487867,false
460,2.8164889848327723,5.6099486353871315,3.4706886176292877,false
